Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Gambia, The",GMB,45.5618829841032,..,22.4984106802289,31.6362233793426,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Georgia,GEO,..,9.51557093425606,1.14276906816981,0.86262825287743,1.53296751154081,1.6063426404688,1.42764335852704,1.42182356028436,1.38600847086315,0.917929426724595,0.877698202033355,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Ghana,GHA,..,..,..,..,22.8331231171987,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Greece,GRC,0.127853803437563,0.0315069787958033,0.00408872533987529,0.00425767445821093,0.00218866272707376,0.00875292675988534,..,0.0116585445472987,0.0114786840836566,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Grenada,GRD,..,12.1034963979934,12.9177285860824,11.6651875210987,12.2791502675029,12.2854084807265,11.9150521668865,12.0231323711774,11.8284826239707,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Guatemala,GTM,22.1997257983047,11.9816741420951,7.27665187672383,6.71959181296216,6.81171650886921,6.29853514523259,5.40115190923722,4.25075225159797,4.16045346940983,4.32719205288926,4.28264522350427,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Honduras,HND,..,..,7.0284815210304,5.29038720428744,5.8025632176187,5.30075989265265,5.50293236394152,4.67411800004762,4.3356182017805,4.43436243274633,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Hungary,HUN,8.57750859387789,4.64741421343263,-0.000806638221334252,-0.00090862464894232,-0.000144686648107121,..,..,..,..,..,..,..
